"","GEOID1","GEOID2","FULL1_NAME","FULL2_NAME","MOVEDIN","MOVEDIN_M","MOVEDOUT","MOVEDOUT_M","MOVEDNET","MOVEDNET_M","POP1YR","POP1YRAGO","centroid1","centroid2"
"1","10180",NA,"Abilene, TX Metro Area","Outside Metro Area within U.S. or Puerto Rico",3883,508,2785,410,1098,684,167649,162660,c(-99.717678358008, 32.4496900313019),c(NA, NA)
"2","10180",NA,"Abilene, TX Metro Area","Africa",134,152,NA,NA,NA,NA,167649,162660,c(-99.717678358008, 32.4496900313019),c(NA, NA)
"3","10180",NA,"Abilene, TX Metro Area","Asia",504,207,NA,NA,NA,NA,167649,162660,c(-99.717678358008, 32.4496900313019),c(NA, NA)
"4","10180",NA,"Abilene, TX Metro Area","Central America",56,42,NA,NA,NA,NA,167649,162660,c(-99.717678358008, 32.4496900313019),c(NA, NA)
"5","10180",NA,"Abilene, TX Metro Area","Europe",264,176,NA,NA,NA,NA,167649,162660,c(-99.717678358008, 32.4496900313019),c(NA, NA)
"6","10180",NA,"Abilene, TX Metro Area","Northern America",33,47,NA,NA,NA,NA,167649,162660,c(-99.717678358008, 32.4496900313019),c(NA, NA)
